Datetime,Open,High,Low,Close,Adj Close,Volume
2020-01-24 09:30:00-05:00,1889.240967,1894.459961,1889.240967,1894.131714,1894.131714,101184
2020-01-24 09:32:00-05:00,1893.829956,1894.98999,1891.670044,1892.930054,1892.930054,33357
2020-01-24 09:34:00-05:00,1892.209961,1892.209961,1890.091553,1890.091553,1890.091553,41291
2020-01-24 09:36:00-05:00,1889.869995,1889.869995,1889.328735,1889.328735,1889.328735,25830
2020-01-24 09:38:00-05:00,1889.469971,1890.925781,1889.469971,1890.925781,1890.925781,23294
2020-01-24 09:40:00-05:00,1892.5,1892.5,1890,1891.079956,1891.079956,22011
2020-01-24 09:42:00-05:00,1891.47998,1892.98999,1891.47998,1892.98999,1892.98999,17111
2020-01-24 09:44:00-05:00,1893.041626,1893.041626,1890.85498,1890.85498,1890.85498,23241
2020-01-24 09:46:00-05:00,1890.48999,1890.48999,1888.390015,1888.390015,1888.390015,19213
2020-01-24 09:48:00-05:00,1888.51001,1889.560059,1888.329956,1889.560059,1889.560059,17927
2020-01-24 09:50:00-05:00,1889.579956,1890.869995,1889.579956,1890.670044,1890.670044,13147
2020-01-24 09:52:00-05:00,1891,1892.390015,1891,1891.849976,1891.849976,22432
2020-01-24 09:54:00-05:00,1892.02002,1893.430054,1892.02002,1893.430054,1893.430054,28063
2020-01-24 09:56:00-05:00,1893.224976,1893.224976,1891.599976,1891.599976,1891.599976,13842
2020-01-24 09:58:00-05:00,1890.47998,1891.300049,1890.380005,1890.935059,1890.935059,7897
2020-01-24 10:00:00-05:00,1891.01001,1892.73999,1891.01001,1891.910034,1891.910034,16149
2020-01-24 10:02:00-05:00,1891.98999,1892.73999,1890,1890.314941,1890.314941,11997
2020-01-24 10:04:00-05:00,1890.316772,1892.439941,1889.47998,1889.834961,1889.834961,18736
2020-01-24 10:06:00-05:00,1889.849976,1890.650024,1889.62854,1889.694946,1889.694946,12675
2020-01-24 10:08:00-05:00,1889.623291,1890.311035,1889.569946,1889.77002,1889.77002,4578
2020-01-24 10:10:00-05:00,1890.459961,1891.5,1889.5,1891.160034,1891.160034,9095
2020-01-24 10:12:00-05:00,1891.505249,1891.839966,1891.084106,1891.5,1891.5,10324
2020-01-24 10:14:00-05:00,1891.63501,1892,1890.557007,1890.557007,1890.557007,12442
2020-01-24 10:16:00-05:00,1890.72998,1890.849976,1889.390015,1889.709961,1889.709961,18009
2020-01-24 10:18:00-05:00,1889.839966,1889.839966,1888,1888.01001,1888.01001,21750
2020-01-24 10:20:00-05:00,1888.01001,1889.180054,1887,1889.10498,1889.10498,29624
2020-01-24 10:22:00-05:00,1888.858154,1889.14502,1888.119995,1888.27002,1888.27002,7439
2020-01-24 10:24:00-05:00,1888.780029,1888.97998,1888,1888.964966,1888.964966,9897
2020-01-24 10:26:00-05:00,1888,1889.140015,1888,1888,1888,11970
2020-01-24 10:28:00-05:00,1888.417603,1888.505005,1887.01001,1887.625,1887.625,16148
2020-01-24 10:30:00-05:00,1887.880005,1887.930054,1886.474731,1886.900024,1886.900024,24795
2020-01-24 10:32:00-05:00,1886.650024,1887.040039,1885.170044,1885.900024,1885.900024,17100
2020-01-24 10:34:00-05:00,1885.699951,1886.542114,1885.160034,1886.390015,1886.390015,17288
2020-01-24 10:36:00-05:00,1886.04834,1887.249878,1886.04834,1886.923828,1886.923828,10458
2020-01-24 10:38:00-05:00,1887.069946,1888.47998,1887.069946,1887.449951,1887.449951,11073
2020-01-24 10:40:00-05:00,1887.829956,1887.952759,1887.47998,1887.73999,1887.73999,8027
2020-01-24 10:42:00-05:00,1887.98999,1888.609985,1887.47998,1887.52002,1887.52002,11561
2020-01-24 10:44:00-05:00,1887.089966,1887.290039,1885.5,1885.704956,1885.704956,10191
2020-01-24 10:46:00-05:00,1885.77002,1887.72998,1884.839966,1887.650024,1887.650024,13721
2020-01-24 10:48:00-05:00,1887,1887.505005,1886.810547,1887.18396,1887.18396,6995
2020-01-24 10:50:00-05:00,1887.150024,1887.790039,1887.02002,1887.400024,1887.400024,6635
2020-01-24 10:52:00-05:00,1887.47998,1887.76001,1886.810059,1887.27002,1887.27002,9881
2020-01-24 10:54:00-05:00,1887.569946,1889,1887.569946,1889,1889,11548
2020-01-24 10:56:00-05:00,1888.930054,1889.089966,1887.290039,1887.819946,1887.819946,16064
2020-01-24 10:58:00-05:00,1887.720093,1888.51001,1887.449951,1888.365845,1888.365845,8195
2020-01-24 11:00:00-05:00,1887.810059,1888.060059,1887.099976,1887.999878,1887.999878,9309
2020-01-24 11:02:00-05:00,1887.900024,1887.900024,1886.560059,1887.362183,1887.362183,8003
2020-01-24 11:04:00-05:00,1887.069946,1887.819946,1887.069946,1887.5979,1887.5979,6645
2020-01-24 11:06:00-05:00,1887.5,1887.780029,1887.22998,1887.358032,1887.358032,4268
2020-01-24 11:08:00-05:00,1887.579956,1888.26001,1887.25,1887.819946,1887.819946,11055
2020-01-24 11:10:00-05:00,1887.77002,1887.77002,1886.540039,1886.796143,1886.796143,8319
2020-01-24 11:12:00-05:00,1887.02002,1887.078979,1886.310059,1886.310059,1886.310059,7182
2020-01-24 11:14:00-05:00,1886.5,1886.859985,1885.609985,1886.35498,1886.35498,16989
2020-01-24 11:16:00-05:00,1886.040039,1886.676392,1886.040039,1886.295044,1886.295044,11554
2020-01-24 11:18:00-05:00,1886.099976,1886.099976,1881.469971,1883.26123,1883.26123,29443
2020-01-24 11:20:00-05:00,1883.290039,1884.09082,1882.5,1882.514526,1882.514526,9645
2020-01-24 11:22:00-05:00,1882.5,1882.5,1880.51001,1880.619995,1880.619995,17222
2020-01-24 11:24:00-05:00,1880.734985,1880.734985,1878.209961,1878.900024,1878.900024,27290
2020-01-24 11:26:00-05:00,1879.040039,1880.130005,1877.680054,1880.130005,1880.130005,20789
2020-01-24 11:28:00-05:00,1880.050903,1881,1880,1880.97998,1880.97998,14408
2020-01-24 11:30:00-05:00,1880.579956,1881.02002,1880,1880.834961,1880.834961,16705
2020-01-24 11:32:00-05:00,1880.27002,1880.550049,1877.932495,1878.689941,1878.689941,17157
2020-01-24 11:34:00-05:00,1878.77002,1880.77002,1878.596802,1878.96814,1878.96814,11598
2020-01-24 11:36:00-05:00,1878.988525,1880.300049,1878.040039,1880.300049,1880.300049,14749
2020-01-24 11:38:00-05:00,1879.98999,1880,1877.310059,1877.310059,1877.310059,8423
2020-01-24 11:40:00-05:00,1877.130005,1878,1876.849976,1877,1877,22919
2020-01-24 11:42:00-05:00,1876.829956,1876.829956,1875.76001,1875.76001,1875.76001,29910
2020-01-24 11:44:00-05:00,1876.030029,1876.694946,1875.709961,1876.142456,1876.142456,5866
2020-01-24 11:46:00-05:00,1875.910034,1877.589966,1875.77002,1876.7854,1876.7854,11709
2020-01-24 11:48:00-05:00,1876.77002,1876.77002,1875.430054,1876.25,1876.25,25386
2020-01-24 11:50:00-05:00,1876.420044,1877,1875.5,1876.040039,1876.040039,9921
2020-01-24 11:52:00-05:00,1875.650024,1875.76001,1874.584473,1875.160034,1875.160034,19015
2020-01-24 11:54:00-05:00,1874.569946,1876.63501,1874.5,1875.609985,1875.609985,11611
2020-01-24 11:56:00-05:00,1875.293823,1875.569946,1873.329956,1873.339966,1873.339966,23351
2020-01-24 11:58:00-05:00,1873.355835,1873.439941,1871.300049,1873.169312,1873.169312,24437
2020-01-24 12:00:00-05:00,1872.52002,1872.560059,1869.300049,1869.719971,1869.719971,37938
