Datetime,Open,High,Low,Close,Adj Close,Volume
2020-01-24 09:30:00-05:00,167.5099945,167.5299988,167.1699982,167.3999939,167.3999939,826437
2020-01-24 09:32:00-05:00,167.3990021,167.3990021,167.0399933,167.0480042,167.0480042,226228
2020-01-24 09:34:00-05:00,167.082901,167.1199951,166.8899994,167.1199951,167.1199951,237450
2020-01-24 09:36:00-05:00,167.1399994,167.2599945,167.1399994,167.2149963,167.2149963,179181
2020-01-24 09:38:00-05:00,167.3399963,167.3399963,167.2700043,167.2700043,167.2700043,241977
2020-01-24 09:40:00-05:00,167.2649994,167.2649994,167.2200012,167.251297,167.251297,92825
2020-01-24 09:42:00-05:00,167.3085022,167.3899994,167.3085022,167.3899994,167.3899994,139792
2020-01-24 09:44:00-05:00,167.3950043,167.4750061,167.3200073,167.4750061,167.4750061,122482
2020-01-24 09:46:00-05:00,167.4109039,167.4949951,167.3800049,167.3800049,167.3800049,143265
2020-01-24 09:48:00-05:00,167.4100037,167.4299927,167.3200073,167.3710022,167.3710022,100612
2020-01-24 09:50:00-05:00,167.3699951,167.4499969,167.3699951,167.4499969,167.4499969,106975
2020-01-24 09:52:00-05:00,167.4700012,167.4799957,167.3500061,167.3500061,167.3500061,98879
2020-01-24 09:54:00-05:00,167.2799988,167.2799988,167.1549988,167.2449951,167.2449951,129044
2020-01-24 09:56:00-05:00,167.25,167.4600067,167.25,167.4600067,167.4600067,184085
2020-01-24 09:58:00-05:00,167.4450073,167.4700012,167.3500061,167.3999939,167.3999939,69633
2020-01-24 10:00:00-05:00,167.4049988,167.4250946,167.1999969,167.3000031,167.3000031,124027
2020-01-24 10:02:00-05:00,167.3000031,167.3999939,167.2501068,167.3300018,167.3300018,104855
2020-01-24 10:04:00-05:00,167.3300018,167.3849945,167.2799988,167.3399963,167.3399963,75374
2020-01-24 10:06:00-05:00,167.3200073,167.3699036,167.2299957,167.25,167.25,272757
2020-01-24 10:08:00-05:00,167.2501068,167.3200073,167.2400055,167.2899933,167.2899933,90576
2020-01-24 10:10:00-05:00,167.3099976,167.3899994,167.2801056,167.3650055,167.3650055,78561
2020-01-24 10:12:00-05:00,167.3600006,167.4199982,167.3500061,167.3899994,167.3899994,71549
2020-01-24 10:14:00-05:00,167.3809967,167.4199982,167.3399963,167.3600006,167.3600006,97508
2020-01-24 10:16:00-05:00,167.3500061,167.3699951,167.1450043,167.2599945,167.2599945,91835
2020-01-24 10:18:00-05:00,167.2799988,167.2799988,167.1499939,167.1999969,167.1999969,67050
2020-01-24 10:20:00-05:00,167.1699982,167.1999969,167.0500031,167.1600037,167.1600037,87442
2020-01-24 10:22:00-05:00,167.1600037,167.1900024,167.0500031,167.0847015,167.0847015,73309
2020-01-24 10:24:00-05:00,167.0899963,167.1300049,166.9700012,166.9799957,166.9799957,110516
2020-01-24 10:26:00-05:00,166.9750061,167.0500031,166.9299927,166.9550018,166.9550018,75471
2020-01-24 10:28:00-05:00,166.9649963,166.9857941,166.8399963,166.8600006,166.8600006,88505
2020-01-24 10:30:00-05:00,166.8450012,166.9434052,166.7700043,166.8999939,166.8999939,130180
2020-01-24 10:32:00-05:00,166.9049988,166.9850006,166.8849945,166.9649963,166.9649963,52037
2020-01-24 10:34:00-05:00,166.9600067,167.1000061,166.9400024,167.0899963,167.0899963,84351
2020-01-24 10:36:00-05:00,167.0948944,167.1900024,167.0948944,167.1647949,167.1647949,84734
2020-01-24 10:38:00-05:00,167.1699982,167.2100067,167.1100006,167.1100006,167.1100006,52203
2020-01-24 10:40:00-05:00,167.1222992,167.2149963,167.1222992,167.2149963,167.2149963,50246
2020-01-24 10:42:00-05:00,167.2149963,167.2299957,167.1300049,167.1349945,167.1349945,55637
2020-01-24 10:44:00-05:00,167.1300049,167.1399994,167.0200043,167.0200043,167.0200043,81386
2020-01-24 10:46:00-05:00,167.0299988,167.2700043,166.9900055,167.2550049,167.2550049,92352
2020-01-24 10:48:00-05:00,167.25,167.25,167.1699982,167.1999969,167.1999969,64178
2020-01-24 10:50:00-05:00,167.2100067,167.2599945,167.1799927,167.25,167.25,93792
2020-01-24 10:52:00-05:00,167.25,167.3200073,167.2250061,167.2400055,167.2400055,56585
2020-01-24 10:54:00-05:00,167.2400055,167.3600006,167.2200012,167.3500061,167.3500061,66606
2020-01-24 10:56:00-05:00,167.3399963,167.3417053,167.1999969,167.2400055,167.2400055,67013
2020-01-24 10:58:00-05:00,167.2400055,167.3150024,167.2299957,167.2299957,167.2299957,54553
2020-01-24 11:00:00-05:00,167.2350006,167.3500061,167.2100067,167.3300018,167.3300018,93369
2020-01-24 11:02:00-05:00,167.3249969,167.3350067,167.2149963,167.2801056,167.2801056,104559
2020-01-24 11:04:00-05:00,167.2899933,167.3506927,167.2799988,167.2799988,167.2799988,151702
2020-01-24 11:06:00-05:00,167.2899933,167.4250031,167.2700043,167.3500061,167.3500061,230903
2020-01-24 11:08:00-05:00,167.3661041,167.4299927,167.3650055,167.3699951,167.3699951,68337
2020-01-24 11:10:00-05:00,167.3699951,167.3800049,167.2913055,167.3699951,167.3699951,75865
2020-01-24 11:12:00-05:00,167.3650055,167.3800049,167.2350006,167.2649994,167.2649994,88520
2020-01-24 11:14:00-05:00,167.2649994,167.2850037,167.1842957,167.25,167.25,75186
2020-01-24 11:16:00-05:00,167.25,167.2799988,167.1450043,167.1499939,167.1499939,49415
2020-01-24 11:18:00-05:00,167.1499939,167.1499939,166.8000031,167,167,158585
2020-01-24 11:20:00-05:00,166.9813995,167.1000061,166.9499969,166.9900055,166.9900055,66582
2020-01-24 11:22:00-05:00,167.0099945,167.0149994,166.9100037,166.9900055,166.9900055,68511
2020-01-24 11:24:00-05:00,167,167.009903,166.8099976,166.8213043,166.8213043,110115
2020-01-24 11:26:00-05:00,166.8269958,166.9299011,166.8249969,166.9100037,166.9100037,61950
